Trade_Time,Price_USD,Volume_BTC,Symbol
2025-09-30 00:08:34.711,114271.1,0.002,BTCUSDT
2025-09-30 00:08:34.714,114271.7,0.002,BTCUSDT
2025-09-30 00:08:34.714,114271.7,0.001,BTCUSDT
2025-09-30 00:08:34.714,114272.0,0.002,BTCUSDT
2025-09-30 00:08:34.714,114272.3,0.002,BTCUSDT
2025-09-30 00:08:34.714,114272.4,0.001,BTCUSDT
2025-09-30 00:08:34.721,114272.6,0.001,BTCUSDT
2025-09-30 00:08:34.721,114272.6,0.001,BTCUSDT
2025-09-30 00:08:34.721,114272.6,0.001,BTCUSDT
2025-09-30 00:08:34.721,114272.6,0.001,BTCUSDT
2025-09-30 00:08:34.721,114272.6,0.001,BTCUSDT
2025-09-30 00:08:34.721,114272.8,0.001,BTCUSDT
2025-09-30 00:08:34.721,114273.0,0.007,BTCUSDT
2025-09-30 00:08:34.729,114273.3,0.002,BTCUSDT
2025-09-30 00:08:34.729,114273.3,0.066,BTCUSDT
2025-09-30 00:08:34.913,114273.3,0.001,BTCUSDT
2025-09-30 00:08:34.913,114273.3,0.001,BTCUSDT
2025-09-30 00:08:34.937,114273.3,0.001,BTCUSDT
2025-09-30 00:08:34.937,114273.3,0.001,BTCUSDT
2025-09-30 00:08:34.937,114273.3,0.001,BTCUSDT
2025-09-30 00:08:34.937,114273.3,0.001,BTCUSDT
2025-09-30 00:08:34.937,114273.3,0.001,BTCUSDT
2025-09-30 00:08:34.937,114273.3,0.013,BTCUSDT
2025-09-30 00:08:34.939,114273.3,0.016,BTCUSDT
2025-09-30 00:08:35.045,114273.2,0.001,BTCUSDT
2025-09-30 00:08:35.207,114273.3,0.001,BTCUSDT
2025-09-30 00:08:35.650,114273.2,0.003,BTCUSDT
2025-09-30 00:08:35.650,114273.2,0.037,BTCUSDT
2025-09-30 00:08:36.325,114273.2,0.001,BTCUSDT
2025-09-30 00:08:36.597,114273.2,0.003,BTCUSDT
2025-09-30 00:08:36.702,114273.2,0.04,BTCUSDT
2025-09-30 00:08:37.265,114273.2,0.022,BTCUSDT
2025-09-30 00:08:37.265,114273.2,0.001,BTCUSDT
2025-09-30 00:08:37.265,114273.2,0.013,BTCUSDT
2025-09-30 00:08:37.366,114273.3,0.002,BTCUSDT
2025-09-30 00:08:37.728,114273.2,0.029,BTCUSDT
2025-09-30 00:08:37.871,114273.2,0.041,BTCUSDT
2025-09-30 00:08:38.148,114273.2,0.001,BTCUSDT
2025-09-30 00:08:38.159,114273.2,0.022,BTCUSDT
2025-09-30 00:08:38.346,114273.3,0.07,BTCUSDT
2025-09-30 00:08:38.419,114273.2,0.009,BTCUSDT
2025-09-30 00:08:39.020,114273.2,0.023,BTCUSDT
2025-09-30 00:08:39.020,114273.2,0.018,BTCUSDT
2025-09-30 00:08:39.286,114273.3,0.002,BTCUSDT
2025-09-30 00:08:39.391,114273.2,0.001,BTCUSDT
2025-09-30 00:08:39.527,114273.2,0.01,BTCUSDT
2025-09-30 00:08:40.007,114273.3,0.088,BTCUSDT
2025-09-30 00:08:40.061,114273.3,0.001,BTCUSDT
2025-09-30 00:08:40.062,114273.3,0.286,BTCUSDT
2025-09-30 00:08:40.062,114273.3,0.001,BTCUSDT
2025-09-30 00:08:40.062,114273.3,0.004,BTCUSDT
2025-09-30 00:08:40.062,114273.3,0.087,BTCUSDT
2025-09-30 00:08:40.062,114273.3,0.087,BTCUSDT
2025-09-30 00:08:40.062,114273.3,0.003,BTCUSDT
2025-09-30 00:08:40.062,114273.3,0.24,BTCUSDT
2025-09-30 00:08:40.062,114273.3,0.118,BTCUSDT
2025-09-30 00:08:40.063,114273.3,0.322,BTCUSDT
2025-09-30 00:08:40.063,114273.3,0.001,BTCUSDT
2025-09-30 00:08:40.063,114273.3,0.636,BTCUSDT
2025-09-30 00:08:40.063,114273.3,0.001,BTCUSDT
2025-09-30 00:08:40.063,114273.3,0.002,BTCUSDT
2025-09-30 00:08:40.063,114273.3,0.001,BTCUSDT
2025-09-30 00:08:40.063,114273.3,0.009,BTCUSDT
2025-09-30 00:08:40.063,114273.3,0.017,BTCUSDT
2025-09-30 00:08:40.063,114273.3,0.001,BTCUSDT
2025-09-30 00:08:40.063,114273.3,0.001,BTCUSDT
2025-09-30 00:08:40.063,114273.3,0.001,BTCUSDT
2025-09-30 00:08:40.063,114273.3,0.002,BTCUSDT
2025-09-30 00:08:40.063,114273.3,0.004,BTCUSDT
2025-09-30 00:08:40.063,114273.3,0.008,BTCUSDT
2025-09-30 00:08:40.063,114273.3,0.001,BTCUSDT
2025-09-30 00:08:40.063,114273.3,0.002,BTCUSDT
2025-09-30 00:08:40.063,114273.3,0.027,BTCUSDT
2025-09-30 00:08:40.063,114273.4,0.001,BTCUSDT
2025-09-30 00:08:40.063,114273.4,0.001,BTCUSDT
2025-09-30 00:08:40.063,114273.4,0.001,BTCUSDT
2025-09-30 00:08:40.063,114273.4,0.002,BTCUSDT
2025-09-30 00:08:40.063,114273.9,0.002,BTCUSDT
2025-09-30 00:08:40.063,114273.9,0.005,BTCUSDT
2025-09-30 00:08:40.072,114274.6,0.002,BTCUSDT
2025-09-30 00:08:40.072,114274.6,0.002,BTCUSDT
2025-09-30 00:08:40.082,114274.8,0.001,BTCUSDT
2025-09-30 00:08:40.082,114274.8,0.002,BTCUSDT
2025-09-30 00:08:40.082,114274.8,0.099,BTCUSDT
2025-09-30 00:08:40.082,114274.8,0.002,BTCUSDT
2025-09-30 00:08:40.104,114275.2,0.002,BTCUSDT
2025-09-30 00:08:40.104,114275.2,0.001,BTCUSDT
2025-09-30 00:08:40.104,114275.2,0.001,BTCUSDT
2025-09-30 00:08:40.104,114275.2,0.001,BTCUSDT
2025-09-30 00:08:40.104,114275.2,0.001,BTCUSDT
2025-09-30 00:08:40.104,114275.2,0.001,BTCUSDT
2025-09-30 00:08:40.104,114275.3,0.001,BTCUSDT
2025-09-30 00:08:40.104,114275.3,0.001,BTCUSDT
2025-09-30 00:08:40.104,114275.3,0.017,BTCUSDT
2025-09-30 00:08:40.104,114275.7,0.001,BTCUSDT
2025-09-30 00:08:40.104,114275.8,0.034,BTCUSDT
2025-09-30 00:08:40.104,114275.9,0.001,BTCUSDT
2025-09-30 00:08:40.104,114275.9,0.002,BTCUSDT
2025-09-30 00:08:40.104,114275.9,0.001,BTCUSDT
2025-09-30 00:08:40.104,114276.2,0.003,BTCUSDT
2025-09-30 00:08:40.104,114276.3,0.002,BTCUSDT
2025-09-30 00:08:40.116,114276.5,0.022,BTCUSDT
2025-09-30 00:08:40.116,114276.5,0.652,BTCUSDT
2025-09-30 00:08:40.116,114276.5,0.202,BTCUSDT
2025-09-30 00:08:40.116,114276.5,0.065,BTCUSDT
2025-09-30 00:08:40.123,114276.6,0.001,BTCUSDT
2025-09-30 00:08:40.123,114276.6,0.001,BTCUSDT
2025-09-30 00:08:40.125,114276.5,0.001,BTCUSDT
2025-09-30 00:08:40.128,114276.6,0.001,BTCUSDT
2025-09-30 00:08:40.128,114276.6,0.001,BTCUSDT
2025-09-30 00:08:40.128,114276.6,0.001,BTCUSDT
2025-09-30 00:08:40.128,114276.6,0.003,BTCUSDT
2025-09-30 00:08:40.136,114276.6,0.009,BTCUSDT
2025-09-30 00:08:40.137,114276.6,0.001,BTCUSDT
2025-09-30 00:08:40.137,114276.6,0.001,BTCUSDT
2025-09-30 00:08:40.137,114276.6,0.001,BTCUSDT
2025-09-30 00:08:40.137,114276.6,0.006,BTCUSDT
2025-09-30 00:08:40.137,114276.6,0.004,BTCUSDT
2025-09-30 00:08:40.139,114276.6,0.008,BTCUSDT
2025-09-30 00:08:40.139,114276.5,0.041,BTCUSDT
2025-09-30 00:08:40.142,114276.6,0.069,BTCUSDT
2025-09-30 00:08:40.142,114276.6,0.003,BTCUSDT
2025-09-30 00:08:40.142,114276.6,0.001,BTCUSDT
2025-09-30 00:08:40.142,114276.6,0.058,BTCUSDT
2025-09-30 00:08:40.148,114276.6,0.029,BTCUSDT
2025-09-30 00:08:40.148,114276.6,0.014,BTCUSDT
2025-09-30 00:08:40.148,114276.6,0.001,BTCUSDT
2025-09-30 00:08:40.148,114276.6,0.004,BTCUSDT
2025-09-30 00:08:40.148,114276.6,0.001,BTCUSDT
2025-09-30 00:08:40.267,114276.7,0.002,BTCUSDT
2025-09-30 00:08:40.954,114276.7,0.01,BTCUSDT
2025-09-30 00:08:40.994,114276.7,0.087,BTCUSDT
2025-09-30 00:08:41.041,114276.7,0.007,BTCUSDT
2025-09-30 00:08:41.083,114276.7,0.081,BTCUSDT
2025-09-30 00:08:41.158,114276.6,0.041,BTCUSDT
2025-09-30 00:08:41.170,114276.7,0.007,BTCUSDT
2025-09-30 00:08:41.240,114276.7,0.102,BTCUSDT
2025-09-30 00:08:41.240,114276.7,0.012,BTCUSDT
2025-09-30 00:08:41.240,114276.7,0.002,BTCUSDT
2025-09-30 00:08:41.764,114276.7,0.449,BTCUSDT
2025-09-30 00:08:41.878,114276.6,1.0,BTCUSDT
2025-09-30 00:08:41.881,114276.7,0.934,BTCUSDT
2025-09-30 00:08:41.980,114276.6,0.105,BTCUSDT
2025-09-30 00:08:41.993,114276.6,0.709,BTCUSDT
2025-09-30 00:08:41.993,114276.6,0.575,BTCUSDT
2025-09-30 00:08:42.104,114276.7,0.087,BTCUSDT
2025-09-30 00:08:42.157,114276.6,0.041,BTCUSDT
